Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_FTSE Italia Mid Cap,Change %_FTSE Italia Mid Cap,local risk covarience_FTSE Italia Mid Cap,向量寬度_FTSE Italia Mid Cap,Price_EUR_USD,Change %_EUR_USD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
Dec 13 2012,15866.29,0.0064,0.24567410119912944,0.8905458107640343,0.2149879624537147,0.583252491219407,0.7544229008224879,0.08856821454012817,0.15687281658048838,-0.9328932091795624,1.0214614237196906,1419.45,-0.0063,11.17777308112297,-200.96681661626462,16971.39,0.009000000000000001,29.24585405201174,0.2632126864681057,1.3078,0.0003,83.64,0.004699999999999999,1.732,0.0176,-0.08590375653040272,-0.1512751264360954,-0.10895267086602517
Dec 14 2012,15908.09,0.0026,0.23208671655224064,0.33139667241402154,0.19780171890051879,-1.3678380901854301,0.41805359525648234,-1.691645289660294,0.13916036737315024,-1.4833620937178522,-0.20828319594244182,1413.58,-0.0040999999999999995,11.25375995698864,-107.413527986193,17039.41,0.004,0.6181843841113464,0.0024727375364453855,1.3163,0.006500000000000001,83.48,-0.0019,1.704,-0.016200000000000003,0.319091422104115,-0.165465681675725,-0.15673838307064114
Dec 17 2012,16004.73,0.0060999999999999995,0.07833872605550897,-1.7548633482259093,0.17073815964187558,-3.052038912472323,1.122244570675394,1.4104391692442921,0.1899367185906735,0.2818336736482662,1.1286054955960259,1430.36,0.011899999999999999,11.189301993903634,92.19809207826984,17170.3,0.0077,50.1787053808082,0.38637603143222315,1.3165,0.0002,83.89,0.0049,1.773,0.0405,-0.3916973006933392,-0.008782572094508709,-0.1328422205194983
Dec 18 2012,16155.14,0.009399999999999999,0.0540316573871289,-1.215815827370489,0.17154280883545583,-2.354999683581793,1.5259604462822831,1.4303551506619687,0.22678957912168926,2.367226538620205,-0.9368713879582362,1446.79,0.0115,11.16619550867783,33.430231759837625,17319.69,0.0087,1.7556094115559162,0.01527380188053647,1.323,0.0049,84.2,0.0037,1.821,0.0271,-0.9902267069721246,0.02884323918959613,-0.08802884769000363
Dec 19 2012,16332.5,0.011000000000000001,0.05158604462449201,-0.8246181514859098,0.17297753215830894,-1.90563068149825,1.55463962479682,0.9738701924626546,0.25168632220568016,2.9805621466267422,-2.0066919541640877,1435.81,-0.0076,11.375112305945773,-299.9648266852855,17583.89,0.015300000000000001,-99.37612212088435,-1.5204546684495306,1.3228,-0.0002,84.41,0.0025,1.807,-0.0077,-0.8078299414589534,0.07893833829280583,-0.0018190662464023788
Dec 20 2012,16399.36,0.0040999999999999995,0.0559517291957995,-0.4947413249634483,0.17090189152351604,-1.752676302902018,1.2336367944260425,0.1363687030500323,0.2735072526676699,2.81949465217997,-2.6831259491299377,1443.69,0.0055000000000000005,11.359336145571417,22.77588497085526,17655.56,0.0040999999999999995,3.360122392039667,0.013776501807362633,1.3244,0.0012,84.38,-0.0004,1.8,-0.0039000000000000003,-0.5985281284480759,0.12189359910035896,0.08344635353312423
Dec 21 2012,16333.95,-0.004,0.09319701711964866,1.450937807104,0.17221224603439322,-1.4804056788188473,0.2907641093298414,-1.6673585149536334,0.2877934965051531,2.5173593177258864,-4.18471783267952,1430.15,-0.009399999999999999,11.421144635178129,-88.39541141103837,17547.45,-0.0060999999999999995,1.4509176547019602,-0.008850597693681957,1.3188,-0.0042,84.23,-0.0018,1.77,-0.0167,-0.11950173113070284,0.12221363353253566,0.1487896157756685
Dec 28 2012,16273.38,-0.008199999999999999,0.12062537046575272,1.3067413049713885,0.1720643111103944,-1.175458955129831,0.45859895331336914,-0.5482848452751395,0.31661691912663575,2.1378009083067986,-2.686085753581938,1402.43,-0.011000000000000001,11.60370214556163,-46.411436146956476,17631.57,-0.0037,2.4589465373758745,-0.009098102188290736,1.3216,-0.0015,86.02,-0.0009,1.701,-0.019,0.7080157898458161,0.16426252541519543,0.20201299930422295
Jan 03 2013,16909.83,0.001,0.29255645609010256,1.102078161501804,0.19336981667261272,-0.06452873012438447,1.652317198669188,1.2306782566143237,0.30875706171573974,1.4733328792646783,-0.24265462265035453,1459.37,-0.0021,11.587075244797415,-51.67258673979086,18197.45,0.005699999999999999,-0.5351697428860162,-0.0030504675344502916,1.3048,-0.0105,87.23,-0.0013,1.911,0.0414,-0.09760513159257456,-0.06205855482886369,0.05265257296508025
Jan 04 2013,16959.78,0.003,0.28102362889977794,0.6581037146657234,0.19094297771021057,-0.12036734779269112,1.5826893483766353,0.7520602463398925,0.29395241529560184,1.1038034592224966,-0.351743212882604,1466.47,0.0049,11.565037129978792,32.31823423806782,18377.87,0.009899999999999999,6.10959703164727,0.060485010613307966,1.3069,0.0016,88.15,0.0105,1.903,-0.0042,-0.6330636378665602,-0.07607119315344585,-0.010458214905852414
Jan 07 2013,16895.66,-0.0038,0.292936074937861,0.49728735116594847,0.19270295329995898,0.032015365876901875,1.1983937791267185,-0.14829027141802037,0.2839437792060599,0.850068205516985,-0.9983584769350053,1461.89,-0.0031,11.557408560151584,11.152129944697663,18606.56,0.0124,3.358724389408835,0.04164818242866955,1.3117,0.0037,87.78,-0.0042,1.901,-0.0011,-0.7923758926128273,-0.11360886152088939,-0.0760677879271987
Jan 08 2013,16951.14,0.0033,0.2680898431496428,-1.5923471164806486,0.19081846236396316,-0.00812982928762822,0.16746400170112843,-1.7151582567031942,0.27162307747131614,0.578720762684113,-2.2938790193873073,1457.15,-0.0032,11.63307826922417,-110.26211657511885,18694.6,0.004699999999999999,-1.8121422291809028,-0.008517068477150242,1.3083,-0.0026,87.05,-0.0083,1.864,-0.0195,-0.5553658053920902,-0.10959399378085016,-0.1263920465121557
Jan 09 2013,17326.27,0.022099999999999998,0.15728345113202494,-1.7605166713380822,0.19983297973426092,0.49452493092481786,0.9115644881694992,-0.3167945194125233,0.2734063007005682,0.5411064713583299,-0.8579009907708532,1461.02,0.0027,11.859023148211524,-330.1099870981052,19021.59,0.0175,-11.81980265582423,-0.20684654647692405,1.3064,-0.0015,87.88,0.0095,1.86,-0.0021,-0.3068081323746616,-0.00932051030467404,-0.11041495001453122
Jan 10 2013,17451.07,0.0072,0.15315650818688725,-1.1161357433641814,0.19516606612938864,0.21810332470319116,1.1000064822362445,0.20690442674924686,0.273660620303509,0.48066053128546715,-0.2737561045362203,1472.12,0.0076,11.854380077711056,6.835156945147901,19170.99,0.0079,0.4996194771370764,0.0039469938693829035,1.3271,0.0158,88.78,0.0102,1.899,0.021,-0.22454428479593982,-0.007693915227089343,-0.08503530830144115
Jan 11 2013,17502.39,0.0029,0.15329630132524422,-0.7426781522401646,0.1887437561184053,-0.131185836341474,1.104133344627541,0.49418647626349066,0.2730292481561527,0.4060935633149565,0.08809291294853416,1472.05,-0.0,11.889806732108285,-52.14980660544097,19166.61,-0.0002,-0.04177264524087342,8.354529048174684e-06,1.3344,0.0055000000000000005,89.18,0.0045000000000000005,1.866,-0.0174,-0.2904472991318723,-0.01010519379695099,-0.06176132821803906
Jan 14 2013,17391.24,-0.0064,0.16480996329105857,-0.291249328318951,0.1652346083285022,-1.35294449694808,0.7912608851401411,-0.06130575529374185,0.27397129370527834,0.35792938725303136,-0.4192351425467732,1470.68,-0.0009,11.825305300949221,94.86096477701358,19209.81,0.0023,0.7717018624258308,0.0017749142835794109,1.3383,0.0029,89.47,0.0033,1.848,-0.0096,-0.2621653121884088,-0.028911813378732026,-0.04342906350464523
Jan 15 2013,17467.48,0.0044,0.16393302290874792,0.9670589229634061,0.1620102832993532,-1.4004306637037758,0.0892525285495944,-1.6969812320275635,0.27149362031135327,0.2471867616036762,-1.9441679936312397,1472.34,0.0011,11.863754295882744,-56.60999320042538,19304.0,0.0049,-0.8216987625047736,-0.0040263239362733905,1.3304,-0.0059,88.79,-0.0076,1.836,-0.006500000000000001,-0.26613115847418095,-0.03508263844350909,-0.029645464903553992
Jan 16 2013,17339.95,-0.0073,0.10461890842481618,-1.7432041104690192,0.1668552114227998,-1.0381240883968246,0.3947129192747651,-0.6743491221442617,0.25431521634207627,-0.16257714843991827,-0.5117719737043434,1472.63,0.0002,11.774817842906907,130.9704887458065,19232.88,-0.0037,3.510301109350017,-0.012988114104595064,1.329,-0.0011,88.39,-0.0045000000000000005,1.819,-0.009300000000000001,-0.3670501977037651,0.029447567346734718,-0.013896465055800167
Jan 17 2013,17587.35,0.0143,0.14065476884912248,-0.19354919184193914,0.17016780325066708,-0.7672172312482387,0.3943278757136597,-0.4055501652222215,0.2292050822721618,-0.8444703697842513,0.4389202045620298,1480.94,0.005600000000000001,11.875801855578212,-149.55126372544328,19539.49,0.0159,2.412751340472839,0.03836274631351814,1.3377,0.006500000000000001,89.88,0.0169,1.884,0.035699999999999996,-0.2758950787023502,-0.01292475580034469,-0.017732579911020285
Jan 18 2013,17554.13,-0.0019,0.14193887416772077,-0.05119246274595801,0.17182833446878207,-0.5784983281966907,0.38831084239119745,-0.09320236549257352,0.2227737431019699,-1.4105460778396643,1.3173437123470908,1485.98,0.0034000000000000002,11.81316706819742,93.0740413521089,19632.77,0.0048,-1.0910648984782587,-0.005237111512695641,1.3319,-0.0043,90.08,0.0022,1.84,-0.023399999999999997,-0.21311259955699235,-0.02088926946090179,-0.02214150282147441
Jan 22 2013,17715.9,0.0048,0.12869419567330947,-0.01042361716557353,0.1709687173601923,-0.6421644058814353,0.23786562445099216,-1.6986334387807938,0.2225269333646036,-1.6088122820533581,-0.08982115672743562,1492.56,0.0044,11.869472584016725,-84.03936069126212,19939.63,0.006500000000000001,12.334417439037338,0.08017371335374271,1.3321,0.0005,88.71,-0.01,1.843,0.0016,-0.035072921388395684,-0.010370535495036984,-0.010526724286966535
Jan 23 2013,17579.0,-0.0077,0.13069936495637638,-0.5043089410799118,0.1746465293400535,-0.38682536019240843,0.1059890530753436,-1.536498921023921,0.22190930334332135,-1.4966273684650895,-0.03987155255883157,1494.81,0.0015,11.760023012958168,163.60631331404147,19856.86,-0.0042,18.50461855500026,-0.07771939793100109,1.3318,-0.0002,88.61,-0.0011,1.828,-0.008100000000000001,0.8022585075550904,0.018179933164027218,0.014812822348852533
Jan 24 2013,17756.63,0.0101,0.1089724552352569,-1.5798634611640097,0.17610085537315753,-0.30424470998413283,0.18847641355384656,-0.5622291621866148,0.2198230029140782,-1.3963721537373346,0.8341429915507198,1494.82,0.0,11.878774701970807,-177.512399769872,20049.82,0.0097,2.2194996401894564,0.021529146509837727,1.3376,0.0044,90.33,0.0194,1.852,0.0131,1.1995704271790975,0.07395606374910643,0.05519850593558537
Jan 25 2013,17726.89,-0.0017000000000000001,0.10853683245792677,-1.1111933434426584,0.17489235426097738,-0.4032243652825768,0.17875746166725337,-0.3666788115218486,0.21871598973379608,-1.2787072305320846,0.9120284190102359,1502.96,0.0054,11.794651886943099,126.4332260740448,20012.45,-0.0019,-0.2923034713216469,0.0005553765955111291,1.3462,0.0064,90.92,0.006500000000000001,1.949,0.0524,1.4865534390548287,0.1085983840974822,0.0960856118485898
Jan 28 2013,17897.41,0.0096,0.12136162490672275,0.16212562317582024,0.1759565101770436,-0.35919071943727343,0.167310086063645,-0.17677039737512573,0.21490538615360086,-1.2513179368971468,1.074547539522021,1500.18,-0.0018,11.930175045661187,-203.3091322457003,20183.23,0.0085,-18.976279482185515,-0.16129837559857688,1.3456,-0.0004,90.85,-0.0008,1.965,0.008199999999999999,1.6934774225791194,0.14396369168886575,0.1456724219496698
Jan 29 2013,17891.91,-0.0003,0.12204802333507933,0.3928633392449447,0.17060051119809833,-0.7464587258317908,0.150491090218905,-0.23783371092646483,0.21575742563193198,-1.1306567084862953,0.8928229975598305,1507.84,0.0051,11.865920787351444,96.88514084976487,20061.49,-0.006,-2.2129770399285182,0.013277862239571109,1.3493,0.0027,90.73,-0.0013,1.999,0.0173,1.1198033933868587,0.19830351023587325,0.2020278733926799
Jan 30 2013,17289.91,-0.0336,0.2834775546670319,1.782254230569155,0.1747992026960013,-0.3564456574465125,1.198864362728519,1.7880084248138504,0.1813558723517619,-1.9376024221199022,3.7256108469337526,1501.96,-0.0039000000000000003,11.511564888545633,532.2283857703733,19684.11,-0.018799999999999997,-3.4683080853879744,0.06520419200529391,1.3568,0.005600000000000001,91.08,0.0039000000000000003,1.992,-0.0034999999999999996,-0.13612930233154605,0.05099678085637743,0.18559503740300556
Jan 31 2013,17439.06,0.0086,0.2792185595550555,1.0696760742774472,0.17674327501536727,-0.11889213771331414,1.4289905544786037,1.2676514389690272,0.17314360650834615,-1.9437716460196828,3.21142308498871,1498.11,-0.0026,11.640707291186898,-193.46952482090273,19714.68,0.0016,1.9141713410789134,0.0030626741457262614,1.3579,0.0008,91.72,0.006999999999999999,1.985,-0.0034999999999999996,-0.9631864290819439,0.06392486092742117,0.16021490149811313
Feb 01 2013,17318.94,-0.0069,0.27957032031315493,0.7165576448804308,0.17917995570463688,0.16483647538154042,1.3831776868509207,0.7947598018275319,0.16642131218237538,-1.879620071542807,2.674379873370339,1513.17,0.0101,11.445468784075812,295.4290518052803,19787.88,0.0037,0.8271729968041134,0.0030605400881752198,1.364,0.0045000000000000005,92.72,0.0109,2.025,0.0202,-1.592855936118062,0.08237068339143477,0.14480578714918055
Feb 04 2013,16539.0,-0.045,0.36231212510762045,1.1077829525483338,0.24259801643654721,3.5329160840965366,1.3898190535594976,0.5139904273233469,0.28151244020555893,1.3212644922300851,-0.8072740649067383,1495.71,-0.0115,11.05762480694787,580.102115030033,19196.25,-0.029900000000000003,3.3055761014830765,-0.09883672543434399,1.3514,-0.0092,92.38,-0.0037,1.957,-0.0336,-1.5308145432644384,-0.03613176663119877,0.060855041880833016
Feb 05 2013,16712.26,0.0105,0.39717910821189983,1.381096000021065,0.24560057367496832,2.740020594296585,0.8830667368340714,-1.6454041290334387,0.36450163754527565,2.7533274299994868,-4.3987315590329255,1511.29,0.0104,11.058274718948711,-0.9822055077493133,19186.2,-0.0005,-0.10164984654147836,5.0824923270739185e-05,1.3584,0.0052,93.63,0.013500000000000002,2.005,0.0245,-0.6735076126374048,-0.11606092798644557,-0.03923335334549849
Feb 06 2013,16602.85,-0.006500000000000001,0.3540915644293154,0.3714059194244656,0.2311023935743404,1.8628984580845576,0.8384730514422017,-1.1671477079404018,0.3992548216711874,2.6695560349286516,-3.8367037428690534,1512.12,0.0005,10.979849482845276,118.58836801672442,19259.41,0.0038,-0.8426954348677204,-0.0032022426524973375,1.3523,-0.0045000000000000005,93.64,0.0001,1.964,-0.0204,0.3218679446153643,-0.1105880852379994,-0.09097085633209351
Feb 07 2013,16400.56,-0.012199999999999999,0.3225639843503921,-0.4638901614254424,0.23109125948535178,1.6577413405842811,0.7042365799713245,-1.0377535936273194,0.43135782872632866,2.5094842091098335,-3.547237802737153,1509.39,-0.0018,10.865687463147363,172.31501091183236,19196.52,-0.0033,0.34556560292562777,-0.0011403664896545715,1.3396,-0.009399999999999999,93.63,-0.0001,1.959,-0.0025,1.0753986000938536,-0.11255547231784166,-0.1331349084499264
Feb 08 2013,16630.5,0.013999999999999999,0.37355823642372016,0.42498226190675936,0.23809945909441393,1.6770968749148691,0.43394246940581627,-1.1921491200036791,0.4693566377138171,2.4021013293192,-3.594250449322879,1517.93,0.005699999999999999,10.956038816019184,-137.14702906472303,19518.05,0.0167,-7.102190933107575,-0.11860658858289651,1.3365,-0.0023,92.69,-0.01,1.95,-0.0046,1.3588802055989646,-0.21590095665293174,-0.20428372393380145
Feb 11 2013,16529.87,-0.0060999999999999995,0.18350889896678044,-1.6922234414325275,0.23803565522394873,1.4802310928584743,1.3383807072058567,1.514958216289939,0.49205807067537083,2.1803759036745936,-0.6654176873846545,1517.01,-0.0006,10.896348738637187,90.5504442892634,19426.77,-0.004699999999999999,-1.4998828935535735,0.0070494495997017945,1.3407,0.0031,94.33,0.0177,1.964,0.0072,0.643598273190677,-0.040650719701187915,-0.18332217921082933
Feb 12 2013,16644.45,0.0069,0.17186821695706284,-1.135142521071195,0.23914917608273817,1.3550158937535228,1.527816436362584,1.2335601059947559,0.5053882810379265,1.9513209000767693,-0.7177607940820134,1519.43,0.0016,10.954403954114373,-88.21083605249805,19576.55,0.0077,2.1901367555635693,0.016864053017839484,1.3454,0.0034999999999999996,93.47,-0.0091,1.979,0.0076,-0.33028903903140205,-0.0316422860284748,-0.1408922492968664
Feb 13 2013,16712.15,0.0040999999999999995,0.1660180592586241,-0.7960343170021401,0.23941141247035927,1.2250372900881745,1.5452134185423005,0.8545739455691912,0.5153984558801695,1.755957922682609,-0.9013839771134178,1520.33,0.0006,10.992449007781207,-57.841036441299366,19729.48,0.0078000000000000005,-104.27884009108352,-0.8133749527104516,1.3453,-0.0001,93.39,-0.0009,2.028,0.0248,-1.0026712331828038,-0.026197762195305646,-0.10368318212799771
Feb 14 2013,16544.95,-0.01,0.15508914855656414,-0.5969432523183239,0.23329215408558984,0.9378308910275273,1.4604702610016962,0.42449465116878043,0.5162324218353161,1.5470262649937674,-1.122531613824987,1521.38,0.0007000000000000001,10.874962205366181,178.7420714581749,19610.42,-0.006,0.881718838205957,-0.005290313029235742,1.3361,-0.0068000000000000005,92.88,-0.0055000000000000005,1.998,-0.0148,-1.023324574145344,0.0069095502409113885,-0.04800981323507508
Feb 15 2013,16489.8,-0.0033,0.11180207511491022,-1.6607625397302066,0.23326190678697326,0.8470801974229394,0.4383099868948184,-1.7616500143093343,0.5134073091769802,1.3585009193724817,-3.120150933681816,1519.79,-0.001,10.850051651872956,37.85881009346849,19617.13,0.0003,2.2853936839906455,0.0006856181051971935,1.3363,0.0001,93.52,0.0069,2.005,0.0034999999999999996,-0.27419398138189144,0.08872126889606496,0.042866064240186574
Feb 19 2013,16664.42,0.015700000000000002,0.1587069752720404,0.677221092441604,0.23994507200388016,0.8858196216899297,0.4332078357918044,-0.7569122200874445,0.4952442801928159,0.9928618238053808,-1.7497740438928253,1530.94,0.0073,10.885090206017217,-53.64192408161398,19711.17,0.0118,4.3290127148998945,0.051082350035818756,1.3388,0.0027,93.58,-0.0039000000000000003,2.028,0.0115,1.3494839993415146,0.13430187595934254,0.15278292030279472
Feb 20 2013,16527.5,-0.008199999999999999,0.16398988993227612,0.9011320706890515,0.24008301459023856,0.8043199907323773,0.42577598179617404,-0.4856153716782248,0.48357404526270553,0.8226197814101304,-1.3082351530883551,1511.95,-0.0124,10.93124772644598,-69.78786301226864,19572.1,-0.0070999999999999995,0.8819480972987194,-0.006261831490820907,1.3281,-0.008,93.56,-0.0002,2.01,-0.0089,1.8605828187757334,0.19138851895375145,0.21555811182270895
Feb 21 2013,16009.55,-0.0313,0.26598115722734955,1.6389137553036754,0.2547202651413587,1.1669509298958956,1.007173409198396,1.7834761911521793,0.47894490193278044,0.7098318673122344,1.073644323839945,1502.42,-0.0063,10.6558419083878,413.77520916697176,19087.71,-0.024700000000000003,3.638022506993018,-0.08985915592272756,1.3189,-0.0069,93.11,-0.0048,1.974,-0.0179,1.0740500068635446,0.12295702842013284,0.2269394868500067
Feb 22 2013,16233.28,0.013999999999999999,0.3044253011824084,1.2778209232193543,0.2633992680723553,1.3255516080433944,1.2907852786566372,1.4145020552022733,0.4725805545421929,0.5891816826142704,0.825320372588003,1515.6,0.0088,10.710794404856165,-83.28600364745216,19255.4,0.0088,114.86809414503328,1.010839228476293,1.319,0.0001,93.41,0.0032,1.962,-0.0060999999999999995,-0.13255371835339613,0.1077652917445569,0.21166724891598995
Feb 25 2013,16351.99,0.0073,0.31162795124956305,0.9458376001821909,0.2619170242251298,1.1750910568990973,1.1862894257323937,0.7681253165151474,0.45500387091612043,0.38617299781194736,0.3819523187032,1487.85,-0.0183,10.990348489431058,-415.93454473475686,19259.37,0.0002,-0.02103527237649778,-4.207054475299557e-06,1.3062,-0.0097,91.81,-0.0171,1.865,-0.049400000000000006,-0.9686509284926546,0.11867786793254514,0.1893595642093804
Feb 26 2013,15552.2,-0.0489,0.4190199565653169,1.3721971888913496,0.3051463014082881,2.326040324401454,1.4577819420340687,0.9669545110724831,0.47897796883763794,0.49941234051606176,0.46754217055642133,1496.94,0.0060999999999999995,10.389327561558913,899.692267768929,18526.05,-0.0381,0.0,0.0,1.3062,0.0,91.98,0.0019,1.886,0.0113,-1.446614778396679,-0.015741780099343072,0.11026932523459071
Feb 27 2013,15827.02,0.0177,0.47583767820549905,1.3669398772362749,0.29967335427621483,1.9497052706974374,1.398914209933986,0.7296894082454519,0.47603397117831897,0.396325503278508,0.3333639049669439,1515.99,0.0127,10.440055673190457,-76.90330995230397,18738.86,0.0115,1.9378513178205385,0.02228529015493619,1.3139,0.0059,92.23,0.0027,1.9,0.0074,-1.6831429318854936,-0.11424780178399369,0.006211467535477633
Feb 28 2013,15921.25,0.006,0.433780041034624,0.5839579469328405,0.2983355251708171,1.7899359009565858,1.2189959736406417,-0.7902063284253652,0.4527411886467963,0.05832095218691543,-0.8485272806122807,1514.68,-0.0009,10.511296115351097,-107.90647293187794,18771.75,0.0018,-0.2756075819519197,-0.0004960936475134555,1.3056,-0.0063,92.56,0.0036,1.881,-0.01,-0.8818744429611025,-0.10600113112584886,-0.0611592757387075
Mar 01 2013,15675.37,-0.0154,0.4206873375798231,0.13992817462942858,0.300808928338939,1.8178081300175248,0.9639348200437903,-1.442364501370823,0.41429111734652924,-0.7828798403019923,-0.6594846610688307,1518.2,0.0023,10.324970359636412,282.87976232603614,18668.56,-0.0055000000000000005,2.1170229519576598,-0.01164362623576713,1.3022,-0.0026,93.59,0.0111,1.845,-0.0191,-0.02321560402721379,-0.1292045423633308,-0.12070779771047319
Mar 04 2013,15542.17,-0.0085,0.4022040825252773,-1.0102896099675265,0.2614203819622009,0.2732130831930342,0.4415577822604303,-1.583751760881089,0.413187323257341,-1.2573387338737723,-0.32641302700731667,1525.2,0.0046,10.190250458956202,205.47479251745608,18569.1,-0.0053,-17.442498020908104,0.09244523951081295,1.3026,0.0003,93.48,-0.0012,1.879,0.0184,0.41727271515618897,-0.1445674620618106,-0.17266919871864167
Mar 05 2013,15974.3,0.0278,0.283881742984645,-1.6575251549598489,0.2798049847191506,0.8960631673662665,1.14348769721319,0.3010019927122893,0.42138300931343126,-1.3055854177939568,1.606587410506246,1539.79,0.0096,10.37433676020756,-283.4542458038304,18834.24,0.0143,7.349045440644514,0.10509134980121655,1.3051,0.0019,93.29,-0.002,1.898,0.0101,0.408113265130063,-0.05318026738903503,-0.17257670087036397
Mar 06 2013,15899.7,-0.004699999999999999,0.26739617798315674,-1.1852143962751804,0.2795023524992794,0.7990813846880387,1.2616102297803458,0.7623534207250559,0.4184372035408537,-1.4806121282798768,2.2429655490049325,1541.46,0.0011,10.31470164649099,91.92514238954573,18785.62,-0.0026,0.39953023084883715,-0.0010387786002069765,1.2967,-0.0064,94.08,0.0085,1.939,0.0216,0.19020008845195274,-0.0506930443772699,-0.1448867428156187
Mar 07 2013,15947.17,0.003,0.26472520847097286,-0.8188121398097339,0.2773518722717253,0.6419522921266724,1.2224372732331918,0.6424535966190456,0.41048119131965166,-1.6087452240877425,2.251198820706788,1544.26,0.0018,10.32673902063124,-18.588835389824453,18842.78,0.003,0.28602408566375487,0.0008580722569912646,1.3106,0.010700000000000001,94.83,0.008,1.995,0.028900000000000002,-0.19239934524375807,-0.04601774204054743,-0.10907144347834985
Mar 08 2013,16204.03,0.0161,0.23920676411840877,-0.8177644585440558,0.2789787309380221,0.6324402349483527,1.014786419511948,-0.0059368632744760475,0.4061854259422108,-1.5298159420503243,1.5238790787758483,1551.18,0.0045000000000000005,10.446260266377854,-185.39896597723236,19274.94,0.0229,-2.916052117412554,-0.06677759348874748,1.3006,-0.0076,96.03,0.0127,2.049,0.0271,-0.36648467151467873,-0.01882409328077511,-0.07110012437885879
Mar 11 2013,16091.98,-0.0069,0.2329732087601492,-1.168420597787786,0.2791815657087316,0.5698834670957573,0.3350844069657357,-1.7331872423603116,0.39911555173692587,-1.5063837243290379,-0.22680351803127374,1556.22,0.0032,10.340427445990926,164.69915174254493,19163.65,-0.0058,-1.9424837233578747,0.011266405595475672,1.3045,0.003,96.28,0.0026,2.061,0.0059,0.251466753526958,-0.0091921225565815,-0.03385553425989915
Mar 12 2013,16023.98,-0.0042,0.14920601864536173,-1.6971660241392346,0.2776944871806536,0.4447653067723905,0.7622708998594897,-0.4107477757785343,0.38952750979881196,-1.5379376335085577,1.1271898577300234,1552.48,-0.0024,10.321537153457694,29.32680135199371,19020.01,-0.0075,8.948488555903484,-0.06711366416927612,1.3034,-0.0008,96.08,-0.0021,2.019,-0.0204,0.1298201635963262,0.0986429072263226,0.017147450276074144
Mar 13 2013,15745.34,-0.0174,0.19740446803454076,-0.43138174067675095,0.282148779901668,0.5540378226846995,0.7101756739692012,-0.2945484501858912,0.37910100151514486,-1.590653865060354,1.2961054148744628,1554.52,0.0013,10.128747137380028,299.69593579305365,18908.71,-0.0059,1.0450785009326446,-0.006165963155502603,1.2961,-0.005600000000000001,96.11,0.0003,2.023,0.002,0.10689837026920124,0.06960116854691945,0.05030250297557318
Mar 14 2013,16131.05,0.0245,0.2747468725936658,1.1782493948112964,0.29669795167192453,1.0654276611365623,0.7550167204698779,0.1621163531849015,0.36667946383962374,-1.677686921734353,1.8398032749192545,1563.23,0.005600000000000001,10.31905093940111,-297.4886124334171,19287.36,0.02,5.802602950608896,0.11605205901217792,1.3005,0.0034000000000000002,96.11,0.0,2.037,0.0069,0.031052892698255397,-0.017089805274890957,0.038949600888349256
Mar 15 2013,16061.15,-0.0043,0.24758278615444984,0.5596699566497018,0.29681795377673903,0.9880844894676735,0.7715054907506874,0.5600641434672677,0.34625517671253403,-1.8869824133681778,2.4470465568354456,1560.7,-0.0016,10.290991221887614,43.79280112331435,19328.62,0.0021,0.39313792299327904,0.0008255896382858859,1.3076,0.0055000000000000005,95.28,-0.0086,1.991,-0.0226,-0.2562805691333808,0.007692449985465921,0.034892565302281936
Mar 18 2013,15924.13,-0.0085,0.24996528558981954,0.5209094265746054,0.2976637431734001,0.9661726766623171,0.7979530757686909,1.2071344013686494,0.31380503451076175,-2.193992520592773,3.4011269219614224,1552.1,-0.0055000000000000005,10.259731976032473,48.51747549176616,19342.9,0.0007000000000000001,-0.07970697258426945,-5.579488080898863e-05,1.2956,-0.0092,95.22,-0.0006,1.955,-0.0181,-0.8911839776219447,0.014215810230321452,0.040400009616573085
Mar 19 2013,15670.56,-0.0159,0.26954521698594475,0.7092202333735138,0.29483425995312207,0.7581311604679256,0.48562904406503205,-1.7307304939225168,0.2832046292342689,-2.3115356473997215,0.5808051534772047,1548.34,-0.0024,10.120877843367737,214.9934077701182,19135.03,-0.010700000000000001,1.9171531844282543,-0.020513539073382325,1.2883,-0.005600000000000001,95.16,-0.0006,1.904,-0.026099999999999998,-0.0790266034238638,-0.0031620448094180076,0.01853424630484224
Mar 20 2013,16015.98,0.022000000000000002,0.29318802158342017,1.3898544902570276,0.30686337642259226,1.400948624376956,0.29904747553647476,-1.4660592877324634,0.25172749602220673,-2.332553900145678,0.8664946124132145,1558.71,0.0067,10.275150605308236,-240.46649676427478,19302.03,0.0087,2.2379107275245618,0.019469823329463686,1.2933,0.0039000000000000003,96.03,0.0091,1.958,0.028399999999999998,0.777551347876372,-0.049136930176877286,-0.02295454517491749
