Date,Price,Open,High,Low,Vol.,Change %
Mar 27 2015,6855.02,6895.33,6910.55,6839.88,759.28M,-0.58%
Mar 30 2015,6891.43,6855.02,6914.60,6855.02,659.07M,0.53%
Mar 31 2015,6773.04,6891.43,6910.07,6765.05,928.18M,-1.72%
Apr 01 2015,6809.50,6773.04,6856.43,6765.40,809.44M,0.54%
Apr 02 2015,6833.46,6809.50,6849.91,6801.27,593.71M,0.35%
Apr 07 2015,6961.77,6833.46,6967.69,6833.46,725.88M,1.88%
Apr 08 2015,6937.41,6961.77,7012.06,6931.59,892.29M,-0.35%
Apr 09 2015,7015.36,6937.41,7016.99,6937.41,720.21M,1.12%
Apr 10 2015,7089.77,7015.36,7095.36,7015.36,826.73M,1.06%
Apr 13 2015,7064.30,7089.77,7089.84,7046.68,610.97M,-0.36%
Apr 14 2015,7075.26,7064.30,7086.06,7044.60,690.65M,0.16%
Apr 15 2015,7096.78,7075.26,7111.72,7058.34,744.94M,0.30%
Apr 16 2015,7060.45,7096.78,7119.35,7057.74,773.86M,-0.51%
Apr 17 2015,6994.63,7060.45,7093.52,6979.32,800.54M,-0.93%
Apr 20 2015,7052.13,6994.63,7067.84,6994.63,601.95M,0.82%
Apr 21 2015,7062.93,7052.13,7105.13,7030.00,676.07M,0.15%
Apr 22 2015,7028.24,7062.93,7092.34,6997.15,809.07M,-0.49%
Apr 23 2015,7053.67,7028.24,7055.15,6995.79,736.40M,0.36%
Apr 24 2015,7070.70,7053.67,7102.59,7051.17,821.32M,0.24%
Apr 27 2015,7103.98,7070.70,7122.74,7025.27,700.79M,0.47%
Apr 28 2015,7030.53,7103.98,7103.99,6983.97,821.00M,-1.03%
Apr 29 2015,6946.28,7030.53,7058.19,6945.56,791.05M,-1.20%
Apr 30 2015,6960.63,6946.28,6970.34,6906.24,934.30M,0.21%
May 01 2015,6985.95,6960.63,6995.41,6919.39,863.40M,0.36%
May 05 2015,6927.58,6985.95,7053.18,6927.58,1.05B,-0.84%
May 06 2015,6933.74,6927.58,6974.82,6913.46,910.98M,0.09%
May 07 2015,6886.95,6933.74,6933.74,6810.05,973.56M,-0.67%
May 08 2015,7046.82,6886.95,7046.82,6885.79,1.43B,2.32%
May 11 2015,7029.85,7046.82,7083.72,7025.17,816.71M,-0.24%
May 12 2015,6933.80,7029.85,7029.85,6887.52,865.97M,-1.37%
May 13 2015,6949.63,6933.80,6989.91,6920.65,820.35M,0.23%
May 14 2015,6973.04,6949.63,6977.93,6884.63,622.17M,0.34%
May 15 2015,6960.49,6973.04,7009.41,6937.12,723.61M,-0.18%
May 18 2015,6968.87,6960.49,7015.49,6931.64,633.21M,0.12%
May 19 2015,6995.10,6968.87,7011.35,6968.87,801.43M,0.38%
May 20 2015,7007.26,6995.10,7018.70,6962.06,850.67M,0.17%
May 21 2015,7013.47,7007.26,7026.01,6994.26,582.84M,0.09%
May 22 2015,7031.72,7013.47,7061.66,7013.47,641.04M,0.26%
May 26 2015,6948.99,7031.72,7039.55,6930.28,692.15M,-1.18%
May 27 2015,7033.33,6948.99,7054.14,6948.62,668.80M,1.21%
May 28 2015,7040.92,7033.33,7049.62,7005.88,625.45M,0.11%
May 29 2015,6984.43,7040.92,7069.93,6967.92,1.21B,-0.80%
Jun 01 2015,6953.58,6984.43,7037.58,6942.66,715.73M,-0.44%
Jun 02 2015,6928.27,6953.58,6972.25,6872.12,891.35M,-0.36%
Jun 03 2015,6950.46,6928.27,6985.69,6901.79,722.28M,0.32%
Jun 04 2015,6859.24,6950.46,6950.46,6838.95,807.84M,-1.31%
Jun 05 2015,6804.60,6859.24,6859.24,6785.15,777.84M,-0.80%
Jun 08 2015,6790.04,6804.60,6827.16,6781.66,555.75M,-0.21%
Jun 09 2015,6753.80,6790.04,6803.75,6736.88,702.83M,-0.53%
Jun 10 2015,6830.27,6753.80,6843.57,6734.15,843.90M,1.13%
Jun 11 2015,6846.74,6830.27,6870.19,6807.29,699.56M,0.24%
Jun 12 2015,6784.92,6846.74,6846.74,6760.06,610.75M,-0.90%
Jun 15 2015,6710.52,6784.92,6784.92,6708.50,574.23M,-1.10%
