Date,Price,Open,High,Low,Vol.,Change %
Nov 16 2016,17862.21,17832.51,17886.44,17807.47,2.00B,1.10%
Nov 17 2016,17862.63,17766.61,17884.06,17764.08,1.61B,0.00%
Nov 18 2016,17967.41,18024.21,18043.72,17967.41,1.67B,0.59%
Nov 21 2016,18106.02,18038.09,18129.03,18007.79,1.36B,0.77%
Nov 22 2016,18162.94,18091.05,18175.63,18050.55,1.22B,0.31%
Nov 24 2016,18333.41,18329.78,18382.72,18310.31,1.49B,0.94%
Nov 25 2016,18381.22,18387.59,18482.94,18288.50,1.65B,0.26%
Nov 28 2016,18356.89,18302.58,18374.93,18222.82,1.45B,-0.13%
Nov 29 2016,18307.04,18263.63,18327.51,18258.82,1.26B,-0.27%
Nov 30 2016,18308.48,18356.03,18370.31,18280.66,1.65B,0.01%
Dec 01 2016,18513.12,18535.24,18746.28,18469.27,1.88B,1.12%
Dec 02 2016,18426.08,18435.55,18469.68,18315.38,1.97B,-0.47%
Dec 05 2016,18274.99,18349.92,18365.74,18227.39,1.34B,-0.82%
Dec 06 2016,18360.54,18457.20,18484.80,18318.99,1.59B,0.47%
Dec 07 2016,18496.69,18434.54,18502.47,18410.88,1.56B,0.74%
Dec 08 2016,18765.47,18674.19,18765.47,18614.01,1.87B,1.45%
Dec 09 2016,18996.37,18839.98,19042.48,18821.41,2.19B,1.23%
Dec 12 2016,19155.03,19183.82,19280.93,19054.00,2.01B,0.84%
Dec 13 2016,19250.52,19120.76,19253.51,19060.72,1.48B,0.50%
Dec 14 2016,19253.61,19270.01,19284.28,19184.75,1.33B,0.02%
Dec 15 2016,19273.79,19327.70,19436.90,19192.60,1.55B,0.10%
Dec 16 2016,19401.15,19438.39,19439.97,19360.36,1.53B,0.66%
Dec 19 2016,19391.60,19345.84,19399.26,19307.14,1.09B,-0.05%
Dec 20 2016,19494.53,19367.84,19511.20,19356.81,1.23B,0.53%
Dec 21 2016,19444.49,19547.28,19592.90,19375.19,1.30B,-0.26%
Dec 22 2016,19427.67,19396.85,19427.67,19327.51,1.17B,-0.09%
Dec 26 2016,19396.64,19394.41,19432.48,19385.94,854.91M,-0.16%
Dec 27 2016,19403.06,19353.43,19478.58,19352.06,1.14B,0.03%
Dec 28 2016,19401.72,19392.11,19442.13,19364.73,801.37M,-0.01%
Dec 29 2016,19145.14,19301.04,19301.04,19092.22,1.69B,-1.32%
Dec 30 2016,19114.37,18997.68,19176.81,18991.59,1.21B,-0.16%
Jan 04 2017,19594.16,19298.68,19594.16,19277.93,1.69B,2.51%
Jan 05 2017,19520.69,19602.10,19615.40,19473.28,1.39B,-0.37%
