Date,Price,Open,High,Low,Vol.,Change %
Sep 15 2016,21106.31,21021.46,21128.93,20981.13,17.38M,0.14%
Sep 16 2016,21027.76,21070.98,21131.95,20913.07,27.94M,-0.37%
Sep 19 2016,21193.35,21113.67,21205.05,21085.96,12.48M,0.79%
Sep 20 2016,21232.53,21187.05,21347.77,21170.87,12.15M,0.18%
Sep 21 2016,21247.10,21360.43,21410.87,21232.39,13.42M,0.07%
Sep 22 2016,21671.97,21386.71,21734.33,21386.71,17.20M,2.00%
Sep 23 2016,21549.48,21632.61,21632.61,21513.05,14.25M,-0.57%
Sep 26 2016,21334.09,21466.76,21466.76,21307.59,18.85M,-1.00%
Sep 27 2016,21319.76,21386.77,21432.13,21130.57,17.88M,-0.07%
Sep 28 2016,21549.38,21439.68,21653.24,21433.87,24.65M,1.08%
Sep 29 2016,21493.56,21671.79,21771.18,21446.65,17.89M,-0.26%
Sep 30 2016,21583.98,21359.24,21611.47,21148.24,20.97M,0.42%
Oct 04 2016,21700.25,21557.28,21724.78,21557.28,23.57M,0.54%
Oct 05 2016,21570.17,21584.80,21629.76,21462.04,19.57M,-0.60%
Oct 06 2016,21559.08,21646.99,21778.16,21559.08,19.21M,-0.05%
Oct 07 2016,21275.37,21516.31,21521.51,21253.78,22.14M,-1.32%
Oct 10 2016,21474.68,21301.09,21495.52,21267.78,15.22M,0.94%
Oct 11 2016,21316.29,21439.25,21466.69,21302.04,18.45M,-0.74%
Oct 12 2016,21247.90,21320.12,21384.41,21227.91,16.58M,-0.32%
Oct 13 2016,21087.71,21140.98,21140.98,20990.97,20.30M,-0.75%
Oct 14 2016,21320.94,21126.53,21360.62,21126.53,18.00M,1.11%
Oct 17 2016,21235.46,21287.55,21311.08,21204.50,13.39M,-0.40%
Oct 18 2016,21448.43,21306.45,21484.81,21306.45,18.36M,1.00%
Oct 19 2016,21552.85,21466.68,21559.79,21394.18,16.68M,0.49%
Oct 20 2016,21400.38,21580.33,21603.80,21291.91,20.76M,-0.71%
Oct 21 2016,21341.39,21423.25,21454.06,21311.68,16.32M,-0.28%
Oct 24 2016,21423.54,21393.98,21545.94,21393.98,15.62M,0.38%
Oct 25 2016,21270.76,21469.34,21488.01,21230.52,15.55M,-0.71%
Oct 26 2016,21222.12,21267.10,21282.81,21088.31,18.33M,-0.23%
Oct 27 2016,21237.04,21217.91,21354.68,21096.40,17.09M,0.07%
Oct 28 2016,21162.01,21155.26,21177.95,20995.32,17.34M,-0.35%
Oct 31 2016,21146.23,21121.53,21164.49,21038.27,17.23M,-0.07%
Nov 01 2016,20892.70,21223.79,21247.27,20878.02,15.39M,-1.20%
Nov 02 2016,20705.33,20814.09,20865.07,20705.33,20.82M,-0.90%
Nov 03 2016,20648.27,20670.03,20829.09,20647.34,20.31M,-0.28%
Nov 04 2016,20428.98,20585.84,20585.84,20367.95,19.73M,-1.06%
Nov 07 2016,20677.21,20590.86,20744.27,20581.86,17.41M,1.22%
Nov 08 2016,20616.12,20701.34,20763.99,20548.47,18.47M,-0.30%
Nov 09 2016,20664.59,20328.80,20665.44,20100.07,27.26M,0.24%
Nov 10 2016,20476.79,20736.82,20888.29,20433.35,34.11M,-0.91%
Nov 11 2016,20381.26,20537.78,20575.71,20344.95,27.55M,-0.47%
Nov 14 2016,20367.50,20504.65,20624.43,20336.11,21.31M,-0.07%
Nov 15 2016,20590.79,20411.89,20613.61,20411.16,19.35M,1.10%
Nov 16 2016,20463.43,20605.91,20662.43,20441.65,20.57M,-0.62%
Nov 17 2016,20587.26,20468.67,20587.26,20425.88,16.83M,0.61%
Nov 18 2016,20520.77,20643.29,20656.07,20515.59,15.69M,-0.32%
Nov 21 2016,20598.52,20567.54,20600.94,20363.77,13.66M,0.38%
Nov 22 2016,20712.93,20663.39,20763.67,20595.99,16.75M,0.56%
Nov 23 2016,20697.50,20757.42,20840.97,20645.92,15.95M,-0.07%
Nov 24 2016,20780.22,20752.03,20790.12,20654.12,11.41M,0.40%
Nov 25 2016,20911.80,20800.27,20918.57,20707.14,13.51M,0.63%
Nov 28 2016,20805.06,20914.06,20916.04,20746.88,14.08M,-0.51%
Nov 29 2016,20863.56,20792.54,20904.18,20748.11,15.19M,0.28%
Nov 30 2016,20876.52,20828.30,20956.53,20813.60,23.48M,0.06%
Dec 01 2016,20643.38,20869.42,20882.79,20623.29,23.43M,-1.12%
