Date,Price,Open,High,Low,Vol.,Change %
Nov 05 2014,14548.26,14452.26,14599.72,14441.21,235.83M,1.10%
Nov 06 2014,14563.38,14576.46,14640.92,14488.11,215.20M,0.10%
Nov 07 2014,14690.83,14574.13,14712.05,14561.33,216.67M,0.88%
Nov 10 2014,14709.80,14729.13,14768.98,14671.74,191.84M,0.13%
Nov 11 2014,14760.27,14720.84,14770.72,14688.18,162.24M,0.34%
Nov 12 2014,14856.20,14736.25,14856.20,14696.92,209.37M,0.65%
Nov 13 2014,14778.77,14867.14,14890.82,14739.79,196.54M,-0.52%
Nov 14 2014,14843.10,14778.99,14843.10,14748.10,210.83M,0.44%
Nov 17 2014,14882.50,14825.86,14950.53,14825.86,183.31M,0.27%
Nov 18 2014,14972.97,14911.93,14989.96,14911.93,193.04M,0.61%
Nov 19 2014,14980.15,14996.88,15012.61,14914.38,211.94M,0.05%
Nov 20 2014,15075.18,14966.41,15075.18,14948.20,197.52M,0.63%
Nov 21 2014,15111.13,15134.12,15184.36,15087.42,206.02M,0.24%
Nov 24 2014,15015.41,15121.42,15132.64,14980.16,164.25M,-0.63%
Nov 25 2014,15073.65,15031.60,15100.48,15031.60,286.52M,0.39%
Nov 26 2014,15038.41,15055.82,15060.38,15003.86,152.80M,-0.23%
Nov 27 2014,14922.44,15026.01,15033.63,14866.59,156.01M,-0.77%
Nov 28 2014,14744.70,14871.81,14871.81,14743.85,211.44M,-1.19%
Dec 01 2014,14625.32,14753.51,14771.78,14558.20,303.96M,-0.81%
Dec 02 2014,14620.07,14610.06,14707.65,14570.67,294.65M,-0.04%
Dec 03 2014,14754.06,14638.32,14769.27,14627.06,240.76M,0.92%
Dec 04 2014,14469.95,14789.02,14789.02,14433.59,316.82M,-1.93%
Dec 05 2014,14473.70,14483.29,14542.02,14435.04,252.70M,0.03%
Dec 08 2014,14144.17,14410.05,14410.05,13983.71,285.28M,-2.28%
Dec 09 2014,14195.73,14083.33,14195.73,14001.03,279.98M,0.36%
Dec 10 2014,13852.95,14167.27,14167.27,13779.54,307.75M,-2.41%
Dec 11 2014,13905.12,13828.25,14083.74,13827.43,258.58M,0.38%
Dec 12 2014,13731.05,13847.33,13889.07,13713.17,274.63M,-1.25%
Dec 15 2014,13705.14,13758.28,13852.14,13635.53,300.38M,-0.19%
Dec 16 2014,13861.52,13677.33,14056.85,13670.78,425.34M,1.14%
Dec 17 2014,14213.88,13880.22,14226.97,13831.80,373.36M,2.54%
Dec 18 2014,14346.75,14356.09,14439.06,14193.22,333.42M,0.93%
Dec 19 2014,14468.26,14389.96,14530.47,14348.65,795.34M,0.85%
Dec 22 2014,14432.38,14494.62,14547.02,14395.44,210.37M,-0.25%
Dec 23 2014,14594.03,14471.02,14597.59,14471.02,164.41M,1.12%
Dec 24 2014,14609.25,14595.35,14645.07,14516.23,72.37M,0.10%
Dec 29 2014,14663.92,14634.33,14738.57,14628.89,122.92M,0.37%
Dec 30 2014,14640.04,14663.24,14681.05,14601.79,123.98M,-0.16%
Dec 31 2014,14632.44,14632.40,14670.21,14555.71,106.69M,-0.05%
Jan 02 2015,14753.65,14637.34,14756.30,14631.35,132.97M,0.83%
Jan 05 2015,14392.70,14709.02,14709.02,14339.50,224.21M,-2.45%
Jan 06 2015,14246.77,14368.11,14370.40,14161.98,273.37M,-1.01%
Jan 07 2015,14285.00,14324.37,14427.44,14265.71,234.52M,0.27%
Jan 08 2015,14457.72,14368.58,14506.14,14368.58,225.81M,1.21%
Jan 09 2015,14384.92,14484.62,14496.91,14325.15,216.29M,-0.50%
Jan 12 2015,14265.01,14378.32,14378.32,14122.38,240.04M,-0.83%
Jan 13 2015,14187.16,14285.13,14369.84,14074.95,276.62M,-0.55%
Jan 14 2015,14084.43,14119.75,14119.75,13892.57,298.84M,-0.72%
Jan 15 2015,14041.82,14149.71,14170.67,14017.17,353.73M,-0.30%
Jan 16 2015,14309.41,14043.83,14330.80,14043.83,303.92M,1.91%
Jan 19 2015,14312.50,14307.65,14323.82,14195.39,97.31M,0.02%
Jan 20 2015,14308.44,14368.36,14377.63,14260.43,279.25M,-0.03%
Jan 21 2015,14560.42,14315.58,14624.24,14266.24,300.49M,1.76%
