Date,Price,Open,High,Low,Vol.,Change %
Jun 08 2016,551.44,549.63,552.63,546.38,-,0.90%
Jun 09 2016,540.76,553.40,556.16,538.46,-,-1.94%
Jun 10 2016,534.42,536.24,545.17,531.65,-,-1.17%
Jun 13 2016,530.97,528.80,533.84,524.81,-,-0.65%
Jun 14 2016,528.93,529.11,529.64,518.01,-,-0.38%
Jun 15 2016,537.59,530.24,539.08,529.39,-,1.64%
Jun 16 2016,543.01,535.55,544.24,534.89,-,1.01%
Jun 17 2016,539.16,546.81,549.03,539.16,-,-0.71%
Jun 20 2016,556.48,544.59,556.90,544.38,-,3.21%
Jun 21 2016,553.02,553.02,553.02,553.02,-,-0.62%
Jun 22 2016,553.02,553.02,559.95,549.76,-,0.00%
Jun 23 2016,553.68,551.76,554.90,545.38,-,0.12%
Jun 24 2016,545.18,531.30,547.17,524.83,-,-1.54%
Jun 27 2016,545.48,543.73,550.91,536.85,-,0.06%
Jun 28 2016,556.94,548.86,562.43,548.86,-,2.10%
Jun 29 2016,573.87,561.07,574.30,556.60,-,3.04%
Jun 30 2016,570.78,568.57,570.90,562.92,-,-0.54%
Jul 01 2016,570.85,570.16,574.18,567.78,-,0.01%
Jul 04 2016,583.49,574.13,585.30,574.13,-,2.21%
Jul 05 2016,579.89,579.51,583.90,572.57,-,-0.62%
Jul 06 2016,575.86,578.22,579.33,570.05,-,-0.69%
Jul 07 2016,579.18,578.77,580.78,574.11,-,0.58%
Jul 08 2016,574.16,566.08,576.85,565.61,-,-0.87%
Jul 11 2016,575.13,573.23,577.21,567.49,-,0.17%
Jul 12 2016,575.11,577.22,580.60,571.75,-,-0.00%
Jul 13 2016,580.96,575.28,580.96,570.51,-,1.02%
Jul 14 2016,579.98,576.33,583.69,574.79,-,-0.17%
Jul 15 2016,579.71,580.64,582.53,575.37,-,-0.05%
Jul 18 2016,580.83,581.97,583.13,576.98,-,0.19%
Jul 19 2016,584.34,581.82,590.55,580.87,-,0.60%
Jul 20 2016,582.65,583.76,587.90,580.24,-,-0.29%
Jul 21 2016,577.26,582.11,584.18,575.27,-,-0.93%
Jul 22 2016,579.06,574.70,580.95,571.49,-,0.31%
Jul 25 2016,577.42,579.15,582.13,575.83,-,-0.28%
Jul 26 2016,566.82,577.63,578.18,564.89,-,-1.84%
Jul 27 2016,566.65,568.75,572.68,562.52,-,-0.03%
Jul 28 2016,567.04,571.08,571.40,563.25,-,0.07%
Jul 29 2016,572.27,566.43,574.81,559.58,-,0.92%
Aug 01 2016,572.55,575.68,580.95,571.82,-,0.05%
Aug 02 2016,563.44,570.18,572.11,560.98,-,-1.59%
Aug 03 2016,560.31,559.18,562.92,556.71,-,-0.56%
Aug 04 2016,568.06,561.85,570.34,559.63,-,1.38%
Aug 05 2016,572.71,572.23,576.77,570.53,-,0.82%
Aug 08 2016,571.73,572.98,579.73,569.25,-,-0.17%
Aug 09 2016,579.14,570.18,580.65,570.13,-,1.30%
Aug 10 2016,584.79,578.51,588.38,577.78,-,0.98%
Aug 11 2016,589.09,581.59,589.23,579.42,-,0.74%
Aug 12 2016,590.86,592.26,598.36,589.04,-,0.30%
Aug 15 2016,596.89,593.08,598.80,592.39,-,1.02%
Aug 16 2016,584.64,596.96,600.33,584.48,-,-2.05%
Aug 17 2016,586.67,581.96,587.88,576.90,-,0.35%
Aug 18 2016,591.10,590.60,596.55,587.97,-,0.76%
Aug 19 2016,591.93,590.77,594.25,585.44,-,0.14%
Aug 22 2016,594.02,589.37,594.02,586.47,-,0.35%
Aug 23 2016,598.75,591.27,599.42,587.98,-,0.80%
Aug 24 2016,596.99,594.25,604.06,594.25,-,-0.29%
Aug 25 2016,612.25,598.55,613.22,598.55,-,2.56%
Aug 26 2016,617.25,614.53,619.59,610.77,-,0.82%
Aug 29 2016,617.06,610.27,619.93,606.02,-,-0.03%
Aug 30 2016,619.51,620.24,623.74,615.29,-,0.40%
Aug 31 2016,623.28,619.01,626.60,615.04,-,0.61%
Sep 01 2016,622.17,623.12,628.27,619.70,-,-0.18%
Sep 02 2016,631.36,622.78,632.78,619.78,-,1.48%
Sep 05 2016,640.48,634.47,642.80,633.82,-,1.44%
Sep 06 2016,645.56,644.24,646.55,641.26,-,0.79%
Sep 07 2016,649.28,647.21,651.97,643.37,-,0.58%
Sep 08 2016,658.34,653.20,661.57,651.26,-,1.40%
Sep 09 2016,643.60,653.27,654.09,641.45,-,-2.24%
Sep 12 2016,642.35,640.27,643.28,630.60,-,-0.19%
Sep 13 2016,633.60,641.07,644.21,629.13,-,-1.36%
Sep 14 2016,632.13,634.04,635.16,628.60,-,-0.23%
Sep 15 2016,630.77,630.14,632.93,627.00,-,-0.22%
Sep 16 2016,623.56,631.23,631.79,623.56,-,-1.14%
Sep 19 2016,640.15,631.13,643.42,628.74,-,2.66%
Sep 20 2016,640.01,637.76,643.51,631.14,-,-0.02%
Sep 21 2016,657.42,643.25,658.54,643.25,-,2.72%
Sep 22 2016,669.51,666.96,671.91,662.34,-,1.84%
Sep 23 2016,668.24,669.30,673.68,664.52,-,-0.19%
Sep 26 2016,673.09,666.87,675.04,659.53,-,0.73%
Sep 27 2016,660.96,672.59,676.42,659.91,-,-1.80%
Sep 28 2016,665.75,663.92,667.27,655.61,-,0.72%
Sep 29 2016,679.83,678.52,682.92,674.57,-,2.11%
Sep 30 2016,677.67,676.24,682.21,668.08,-,-0.32%
Oct 03 2016,694.89,680.34,696.81,680.34,-,2.54%
Oct 04 2016,702.76,693.87,702.84,690.38,-,1.13%
Oct 05 2016,697.47,702.53,710.15,689.93,-,-0.75%
Oct 06 2016,699.10,698.22,702.45,695.44,-,0.23%
Oct 07 2016,691.58,698.89,699.45,689.94,-,-1.08%
Oct 10 2016,686.96,690.87,692.62,678.99,-,-0.67%
Oct 11 2016,692.30,684.13,697.04,684.13,-,0.78%
Oct 12 2016,677.03,693.03,693.98,674.71,-,-2.21%
Oct 13 2016,661.46,674.80,677.82,659.62,-,-2.30%
Oct 14 2016,664.59,666.91,670.62,660.03,-,0.47%
Oct 17 2016,677.03,665.90,677.78,661.85,-,1.87%
Oct 18 2016,680.96,682.24,683.57,674.94,-,0.58%
Oct 19 2016,698.23,685.97,698.87,683.02,-,2.54%
Oct 20 2016,708.49,696.98,711.52,694.59,-,1.47%
Oct 21 2016,718.87,707.92,720.62,706.54,-,1.47%
Oct 24 2016,745.08,721.66,745.08,720.27,-,3.65%
Oct 25 2016,739.69,747.41,748.86,733.66,-,-0.72%
Oct 26 2016,733.56,739.35,742.20,731.33,-,-0.83%
Oct 27 2016,728.72,732.11,738.32,722.58,-,-0.66%
Oct 28 2016,731.47,727.55,734.47,724.43,-,0.38%
Oct 31 2016,730.24,727.79,730.94,726.65,-,-0.17%
Nov 01 2016,741.85,731.72,743.88,728.58,-,1.59%
Nov 02 2016,734.08,737.09,743.12,726.44,-,-1.05%
