Date,Price,Open,High,Low,Vol.,Change %
May 05 2016,31231.94,31299.45,31427.31,31156.96,37.53M,0.01%
May 06 2016,31114.52,31238.64,31357.82,31114.52,30.73M,-0.38%
May 09 2016,31118.49,31159.49,31254.64,31049.47,35.66M,0.01%
May 10 2016,31136.34,31171.25,31363.84,31136.34,36.67M,0.06%
May 11 2016,31100.51,31182.93,31199.65,30904.38,61.84M,-0.12%
May 12 2016,31085.58,31057.79,31395.39,30944.07,57.53M,-0.05%
May 13 2016,31276.70,31113.27,31429.71,31098.83,60.48M,0.61%
May 16 2016,31363.73,31247.68,31412.84,31195.03,41.00M,0.28%
May 17 2016,31252.96,31415.32,31627.85,31109.33,43.96M,-0.35%
May 18 2016,31356.49,31280.28,31434.41,31094.36,49.01M,0.33%
May 19 2016,31278.95,31370.29,31423.83,31169.46,50.34M,-0.25%
May 20 2016,31457.26,31326.22,31525.58,31316.22,35.29M,0.57%
May 23 2016,31396.44,31248.39,31509.45,31153.52,35.81M,-0.19%
May 24 2016,31661.61,31370.48,31687.69,31318.99,50.54M,0.84%
May 25 2016,31932.42,31632.88,31956.53,31632.88,59.49M,0.86%
May 26 2016,31965.98,31931.49,32037.56,31809.47,48.02M,0.11%
May 27 2016,32125.05,31959.35,32181.83,31950.61,35.39M,0.50%
May 30 2016,32334.03,32157.12,32386.86,32140.21,29.42M,0.65%
May 31 2016,32193.95,32349.88,32399.79,32145.41,53.29M,-0.43%
Jun 01 2016,32144.77,32220.87,32251.81,32011.39,40.54M,-0.15%
Jun 02 2016,32108.51,32187.44,32226.27,32006.06,37.36M,-0.11%
Jun 03 2016,31891.25,32115.33,32159.77,31720.02,37.94M,-0.68%
Jun 06 2016,31631.95,31822.60,31868.34,31505.10,31.54M,-0.81%
Jun 07 2016,32041.98,31633.38,32041.98,31633.38,44.39M,1.30%
Jun 08 2016,31930.94,32029.87,32039.12,31852.17,37.67M,-0.35%
Jun 09 2016,31925.16,31973.95,31982.27,31832.39,49.27M,-0.02%
Jun 10 2016,31336.19,31873.02,31874.68,31251.18,50.34M,-1.84%
Jun 13 2016,30361.67,30994.63,30994.63,30361.67,52.57M,-3.11%
Jun 14 2016,29918.69,30255.44,30377.26,29836.99,54.11M,-1.46%
Jun 15 2016,29783.05,30008.22,30212.72,29783.05,50.67M,-0.45%
Jun 16 2016,29234.77,29635.55,29660.66,29199.32,56.20M,-1.84%
Jun 17 2016,30044.86,29363.52,30069.81,29363.52,132.09M,2.77%
Jun 20 2016,30603.77,30250.56,30738.60,30250.56,68.80M,1.86%
Jun 21 2016,30657.04,30662.46,30858.17,30543.96,44.18M,0.17%
Jun 22 2016,30705.16,30705.84,30801.05,30544.98,37.56M,0.16%
Jun 23 2016,31115.10,30678.08,31130.27,30615.89,56.03M,1.34%
Jun 24 2016,29007.53,30509.68,30609.70,28837.51,89.01M,-6.77%
Jun 27 2016,27547.33,29067.03,29104.77,27547.33,75.55M,-5.03%
Jun 28 2016,28428.06,27938.11,28585.25,27938.11,67.17M,3.20%
Jun 29 2016,28706.44,28652.58,28921.91,28637.35,54.82M,0.98%
Jun 30 2016,29023.99,28759.39,29187.49,28510.36,69.74M,1.11%
Jul 01 2016,29354.02,29254.44,29446.95,29185.32,53.44M,1.14%
Jul 04 2016,28955.27,29401.76,29415.25,28939.91,41.48M,-1.36%
Jul 05 2016,28323.14,28914.36,28914.36,28323.14,60.12M,-2.18%
Jul 06 2016,27728.02,28292.06,28292.06,27556.51,87.67M,-2.10%
Jul 07 2016,27955.21,27782.33,28186.50,27782.33,53.30M,0.82%
Jul 08 2016,28477.72,27914.78,28524.06,27883.68,84.37M,1.87%
Jul 11 2016,28943.65,28580.43,28980.23,28509.09,95.39M,1.64%
Jul 12 2016,29327.26,28948.52,29528.70,28944.40,86.56M,1.33%
Jul 13 2016,29307.99,29327.65,29553.96,29268.08,88.29M,-0.07%
Jul 14 2016,29701.56,29371.44,29744.12,29371.44,51.70M,1.34%
Jul 15 2016,29419.28,29659.80,29703.43,29328.37,39.76M,-0.95%
Jul 18 2016,29628.30,29435.03,29728.94,29435.03,44.23M,0.71%
Jul 19 2016,29556.84,29599.99,29756.74,29342.84,43.60M,-0.24%
Jul 20 2016,29915.34,29590.38,29947.99,29557.63,42.33M,1.21%
Jul 21 2016,29879.21,29922.58,29988.74,29726.31,34.68M,-0.12%
Jul 22 2016,29914.96,29847.15,29984.85,29776.92,37.17M,0.12%
Jul 25 2016,29946.84,29925.27,30094.58,29894.46,35.39M,0.11%
Jul 26 2016,29928.57,29901.48,30063.19,29644.74,34.18M,-0.06%
Jul 27 2016,30561.27,29970.24,30561.27,29970.24,43.69M,2.11%
Jul 28 2016,30296.84,30460.00,30460.00,30212.53,45.50M,-0.87%
Jul 29 2016,30466.52,30253.07,30482.78,30213.18,45.58M,0.56%
Aug 01 2016,30266.58,30595.36,30758.71,30235.44,50.25M,-0.66%
Aug 02 2016,29676.98,30277.70,30277.70,29594.43,58.32M,-1.95%
Aug 03 2016,29577.29,29697.05,29720.25,29432.05,45.87M,-0.34%
Aug 04 2016,29686.23,29620.24,29841.28,29620.24,32.97M,0.37%
Aug 05 2016,30221.85,29690.37,30226.37,29690.37,42.68M,1.80%
Aug 08 2016,30266.22,30204.76,30387.62,30199.60,35.61M,0.15%
Aug 09 2016,30438.72,30273.55,30438.72,30255.35,27.18M,0.57%
Aug 10 2016,30354.63,30409.07,30547.24,30317.66,26.74M,-0.28%
Aug 11 2016,30567.97,30347.26,30567.97,30341.55,24.06M,0.70%
Aug 12 2016,30570.98,30589.39,30630.89,30504.90,27.68M,0.01%
Aug 16 2016,30245.89,30542.79,30574.25,30245.89,29.04M,-1.06%
Aug 17 2016,29923.26,30221.47,30243.16,29827.47,26.29M,-1.07%
Aug 18 2016,30058.88,29945.98,30088.23,29945.98,24.33M,0.45%
Aug 19 2016,29795.02,30074.03,30098.20,29680.08,29.13M,-0.88%
Aug 22 2016,29798.91,29763.16,30044.04,29716.65,33.26M,0.01%
Aug 23 2016,29927.97,29840.27,30138.41,29840.27,48.87M,0.43%
Aug 24 2016,30174.78,29948.71,30297.24,29885.86,32.29M,0.82%
Aug 25 2016,29989.04,30148.95,30153.26,29903.29,23.12M,-0.62%
Aug 26 2016,30101.26,30006.42,30111.38,29825.76,28.37M,0.37%
Aug 29 2016,29929.68,30066.13,30089.78,29781.95,21.51M,-0.57%
